"","V1","V2","V3"
"589",15.5045448801,0.0035327568,10.2381728723
"590",15.3071865163,0.0035328381,10.5355568874
"591",15.5015049635,0.0047568742,10.7377056073
"592",15.2761501227,0.007529365,10.422824189
"593",15.4918264423,0.0049300932,10.2636839216
"594",15.4335624013,0.0049355705,10.2449353797
"595",15.3961116315,0.0049311543,9.7628598199
"596",15.554347211,0.0049161716,9.9855788305
"597",15.5729360158,0.0049185289,10.4738313482
"598",15.5246334524,0.0049196126,10.3757744983
"599",15.3083059948,0.0038616527,11.1527037317
"600",15.4772017075,0.027221576,11.2765092074
"601",15.1951429452,0.2995684955,11.4423361544
"602",15.1980098937,0.3252034066,10.9941178978
"603",15.1992386879,0.3712593658,11.7567374462
"604",15.1966889684,0.2664423507,11.4693817429
"605",15.201911919,0.4064502947,12.0780981534
"606",15.2034232729,0.2397522303,12.4467536835
"607",15.1997150921,0.5638731838,13.7015430203
"608",15.1980218898,0.593206821,13.3717220264
"609",15.1978106926,0.6170515849,15.5814672519
"610",15.1961874519,0.7177762097,15.4330200874
"611",15.1952643112,1.2889504088,16.2146262587
"612",15.195292344,1.6664604788,17.3251879885
"613",15.2043769578,1.9078749196,16.9821756541
"614",15.2487482238,1.9309755145,17.4295822911
"615",15.2995168139,2.2385382939,16.6121894116
"616",15.3436173062,1.7977852693,19.7817890055
"617",15.4064642167,1.659047202,22.454262574
"618",15.4603983113,1.8793947751,22.8581709564
"619",15.5199915014,1.8866452548,26.1390690905
"620",15.5721467096,2.1436414186,19.7325010274
"621",15.6145589791,1.873178545,21.8756317748
"622",15.6239261577,2.1327004059,21.3832735808
"623",15.6714993702,1.867736069,18.8762297124
"624",15.7018329357,2.142685017,20.1156413962
"625",15.7600390258,1.5917130177,20.7534338139
"626",15.7342753941,1.846205132,22.5674102917
"627",15.6181356154,1.6641289267,21.2992979386
"628",15.6386926018,2.0556595941,19.5061530395
"629",15.6023494683,1.5547379862,20.7716164508
"630",15.6139300318,1.8485265219,23.2242241165
"631",15.6316297783,1.6817842972,20.5443625155
"632",15.62283201,1.8495544616,20.9978853367
"633",15.5488928215,1.571479509,18.5138997275
"634",15.4688400759,1.8287338754,18.6182220661
"635",15.3892460641,1.584517106,23.0592945968
"636",15.3275283178,1.8121666974,20.9202182761
"637",15.3229792105,1.5946751685,22.6796152802
"638",15.3124733586,1.7856326343,23.8738017073
"639",15.2794978147,1.617986972,26.6039598937
"640",15.2179864785,1.7871642784,24.6349432179
"641",15.1823081202,1.6233156518,23.9259967282
"642",15.1749119788,1.7968441766,22.224604983
"643",15.1762960463,1.6353320327,30.3073906251
"644",15.1763254042,1.8172906722,29.8337376276
"645",15.1790022665,1.6938889834,28.696759889
"646",15.1790360136,1.924040388,31.523160572
"647",15.1858881239,1.7275094088,29.8536268963
"648",15.1833486983,1.8947796159,31.2402500956
"649",15.1850418302,1.6440428373,30.8946201613
"650",15.1868481303,1.5981118235,32.4974955369
"651",15.1918234183,1.4497062946,33.4036360613
"652",15.1888593101,1.2652178895,29.5592107222
"653",15.1890043543,0.9926896592,29.2963270369
"654",15.1875519761,0.2235366178,31.1749403973
"655",15.1825850159,0.2142492363,28.2016156052
"656",15.1828807321,0.2137621698,25.4627035921
"657",15.178489038,0.2206183156,26.7962464901
"658",15.1798204286,0.2184178221,24.6282731981
"659",15.177980792,0.2200071967,23.6306457551
"660",15.1771432008,0.329279115,24.0315062365
"661",15.1714235763,0.4447884096,24.5617179371
"662",15.1695119442,0.4562155705,24.360999313
"663",15.1671559082,0.1133818195,23.033805282
"664",15.0896455351,0.0855782506,22.3734770257
"665",15.3037260824,0.0038820632,20.303968919
"666",15.1436852753,0.0047770492,18.8264427361
"667",15.2751130586,0.0048968038,18.0395292586
"668",15.1463813928,0.0049469728,18.377511635
"669",13.8889886151,0.0128567428,18.1685857858
"670",15.1791677871,0.0069084264,16.5427464376
"671",15.1433099497,0.0039285138,15.8809247884
"672",15.3205824522,0.0035548723,14.8409995062
"673",15.1427961788,0.0035110111,15.1407147705
"674",15.3089966262,0.0034954324,13.4701975967
"675",15.1354110908,0.0035097159,12.9709801457
"676",15.2045575388,0.0035151358,12.4327954032
"677",15.2304303986,0.0034875127,11.6119540328
"678",15.1338693233,0.0034870801,11.4645496331
"679",15.2907004054,0.0054915993,10.7825068372
"680",15.142028967,0.0035124061,10.6745021884
"681",15.2932619237,0.0035220028,10.445093661
"682",15.1527120495,0.003521739,10.671450076
"683",15.4666938684,0.0046738455,9.643786509
"684",15.3108604779,0.0039507208,10.4292709778
"685",15.455330893,0.0035221752,9.9955181188
"686",15.2971918697,0.0035487263,9.586991622
"687",15.4255083849,0.0047540919,9.0708559678
"688",15.2983836603,0.0074936013,9.2949798021
"689",15.3835008847,0.0049308349,9.3484904271
"690",15.389711216,0.0049316604,9.5964740796
"691",15.3621457708,0.0051282778,10.0569067718
"692",15.4388695419,0.0049440621,9.9934943657
"693",15.3386967696,0.0049300478,9.5104406744
"694",15.4509650776,0.0049315666,9.5985737898
"695",15.3156023026,0.0039217161,10.2161757584
"696",15.4463764663,0.0302080347,10.0543274136
"697",15.2011917549,0.2079228332,10.5474444834
"698",15.198297273,0.3810226759,10.0548846926
"699",15.1977202392,0.2173612479,11.2396289155
"700",15.1954179124,0.388660789,10.6016920768
"701",15.2011452972,0.2130932525,13.6186654773
"702",15.2105636557,0.3787420627,11.9817639129
"703",15.2016209681,0.2185121774,11.729142656
"704",15.1962340886,0.4806952083,12.2800910888
"705",15.197246412,0.2949201994,12.4896079452
"706",15.1981665326,0.2252617829,14.6680489018
"707",15.1918046936,0.1711541138,16.1995334776
"708",15.1884768738,0.2211561363,18.3847455569
"709",15.1943855924,0.1641969797,17.9681302655
"710",15.1995431405,0.1815405478,17.4985465128
"711",15.205716115,0.197039179,18.0762023138
"712",15.2074941675,0.1335972327,20.4750169945
"713",15.2151348034,0.2507904313,20.8522436271
"714",15.2304794791,0.1029787045,19.584882488
"715",15.2546808606,0.2615472197,24.6500598195
"716",15.2648719331,0.105235559,24.1553187019
"717",15.2955300719,0.268856032,19.4117553322
"718",15.3497626185,0.0986275812,21.6821054611
"719",15.3058960302,0.2710765023,21.5400971296
"720",15.2605204477,0.1014943425,23.7090167523
"721",15.2356807257,0.2758959593,25.036044325
"722",15.2596523137,0.0972437883,23.5784959715
"723",15.2571701041,0.2492737708,23.2597024981
"724",15.2557242289,0.1244657198,23.215453947
"725",15.2644792984,0.1788937221,23.069312249
"726",15.2818049007,0.1916949381,24.2446878612
"727",15.2752716257,0.1273938515,24.4146569424
"728",15.2450640934,0.2583428891,22.2570691511
"729",15.2569939148,0.097915565,23.70086034
"730",15.2694620519,0.2610857528,23.4709910169
"731",15.2495541639,0.1040471236,24.8237882775
"732",15.2177306407,0.2758445757,20.5495766796
"733",15.2209090428,0.0993602048,23.3260618724
"734",15.2179583167,0.2637733639,21.7857002879
"735",15.2103293911,0.1151444043,22.4610808516
"736",15.1995556056,0.2021341507,22.9278229487
"737",15.191100372,0.181881291,23.6259076492
"738",15.1861453741,0.1577242309,24.1760126345
"739",15.1852976768,0.2368621928,23.6215836994
"740",15.1855035775,0.1284982622,22.4826941807
"741",15.1888706273,0.321785841,26.6899747199
"742",15.1896658998,0.215099692,29.6606992313
"743",15.1888571676,0.3821084607,33.3848427293
"744",15.1853918467,0.2215858503,28.5749831313
"745",15.1839092603,0.3872125166,28.8353692528
"746",15.1824660827,0.319285417,29.0101187484
"747",15.1903917097,0.6043063313,29.4721858134
"748",15.1941767387,0.2222447152,30.7670527061
"749",15.1952766969,0.336287708,29.3075675121
"750",15.1956320929,0.2674908132,30.2889512186
"751",15.1970421311,0.2473138136,28.6417401931
"752",15.1945902913,0.3594929524,27.6213678721
"753",15.1895078115,0.2196099747,26.7482648662
"754",15.1924224716,0.3755545266,24.235654273
"755",15.193198788,0.2135479681,23.4900610464
"756",15.194786258,0.4002579894,22.3265274059
"757",15.194293984,0.2133147236,23.2712508684
"758",15.1930766687,0.3819229012,22.2658008633
"759",15.1911450913,0.1130889963,22.6198684504
"760",15.1830226541,0.1033807443,22.7599226337
"761",15.2348122711,0.0039612195,20.513270227
"762",15.2485100884,0.0047590961,18.6332597067
"763",15.2360153453,0.0049237355,17.0607502255
"764",15.1877402884,0.0049214149,16.2547505853
"765",14.4923510979,0.0134623393,16.6908716774
"766",15.163474334,0.0049092186,16.4123080588
"767",15.3191139886,0.0082382443,15.1662146844
"768",15.186194665,0.0035229904,12.1856556679
"769",15.4585324263,0.0035468606,10.6527285479
"770",15.1608586312,0.0035419914,11.5808180877
"771",15.2977316571,0.0035482272,11.0948445586
"772",15.1584886329,0.0035471078,10.0150746717
"773",15.2549113082,0.0035425616,10.1579145713
"774",15.1871606856,0.0035560982,9.4862383157
"775",15.210513802,0.003513757,9.8156646111
"776",15.259508681,0.0035139505,9.7856683319
"777",15.1528656725,0.0035115048,10.4766632389
"778",15.3028448215,0.0035055912,10.0124389094
"779",15.1918273446,0.004662157,9.961170838
"780",15.4845437875,0.0039768691,9.5773023831
"781",15.3138154315,0.0035054158,9.4030362449
"782",15.4771146559,0.0035056667,9.3249193292
"783",15.3115216314,0.0046944648,9.2753236444
"784",15.4054389604,0.0073923723,9.1592596147
"785",15.3114242736,0.0048957124,9.6437486595
"786",15.451765983,0.0048995804,10.095850889
"787",15.3319771377,0.0049095549,10.0804002866
"788",15.4201854517,0.0049280996,9.858702309
"789",15.5556663786,0.0049483358,11.1333587919
"790",15.5287278053,0.0049337383,10.5678272834
"791",15.3945118334,0.0039230748,11.8807956389
"792",15.2743196741,0.039539887,12.7250896949
"793",15.1996756706,0.3678505665,14.1146325114
"794",15.2064449474,0.2189422332,14.8592645374
"795",15.2061349656,0.381221836,15.9448431788
"796",15.2036148034,0.2209161724,17.5018333411
"797",15.1986022207,0.3832234553,18.4767707125
"798",15.1931317564,0.236742992,19.7253966117
"799",15.1869106687,0.5634940362,16.1618907057
"800",15.1861588639,0.520690494,17.0174236724
"801",15.1939285082,0.6765785383,19.0850411268
"802",15.1813884098,1.2016077931,18.5236046013
"803",15.173491677,1.2305410179,16.5801325478
"804",15.1764253294,1.756158072,16.8072615078
"805",15.1928393571,1.5475894139,19.4867447636
"806",15.1941539392,2.1001461441,17.0466691796
"807",15.1993786955,1.4040759169,15.2965773879
"808",15.2161134622,1.5210389275,15.9908629393
"809",15.2275896915,1.4102279116,15.7091086055
"810",15.2331537292,1.4954638027,14.79765967
"811",15.2658184596,1.6657686657,16.0973282962
"812",15.357729175,1.8902597125,14.8528321444
"813",15.2702107331,1.8996076783,15.2044047327
"814",15.2879412918,1.7658818438,14.6033287865
"815",15.3691919567,1.9508622011,15.6434824172
"816",15.4673023786,1.9316247119,19.0010818521
"817",15.5467183296,1.9881336084,17.2593732899
"818",15.355993439,1.9185172717,17.3511414387
"819",15.2956316167,1.9600851362,16.987598087
"820",15.3112855887,1.9120989628,16.6067627566
"821",15.3126032212,1.7494858282,16.8229390265
"822",15.2370417772,1.6322263518,16.3774806452
"823",15.2249939779,1.7428969465,16.4968135598
"824",15.2336187524,1.5855888322,14.0083491185
"825",15.2841092634,1.7548382495,14.7450322735
"826",15.2927442901,1.5588404798,15.1735835088
"827",15.2392814417,1.7971385276,16.9258770343
"828",15.252660194,1.5158522896,16.6817572487
"829",15.266544516,1.840634809,16.1486981803
"830",15.2431592213,1.5070286449,14.3370927274
"831",15.2160087724,1.6206710136,16.6968176608
"832",15.1860031047,1.2403188888,15.1514092538
"833",15.1740883756,1.5010569153,16.1406350657
"834",15.1754210465,1.4262059615,17.1601460777
"835",15.1742573643,1.7727583902,18.4546388866
"836",15.1773716027,1.635252718,21.4689229821
"837",15.1757749763,1.7834965835,21.5787077116
"838",15.1761515764,1.7445475365,23.1989569681
"839",15.1734620502,2.0380027481,22.9561540551
"840",15.1748698862,1.9056463408,23.2423372682
"841",15.1768335358,1.7778386181,23.9012865598
"842",15.1737382576,1.7743814136,24.9274676249
"843",15.1696675927,1.6997940636,25.8048887116
"844",15.1680317991,1.7770623877,24.8561239065
"845",15.1667229707,1.5715926885,24.6522329921
"846",15.1693438921,1.5724737343,28.7135879956
"847",15.1708935394,1.5791001924,26.1622822416
"848",15.175005412,1.5592513886,24.4570161188
"849",15.1717622391,1.5815863714,24.8280070616
"850",15.1700384167,0.7317471939,24.4060365043
"851",15.1752842231,0.5173478982,23.7650462274
"852",15.176142982,0.5181323973,22.343734481
"853",15.1660813548,0.5222723733,20.9747871886
"854",15.1666259603,0.5205029715,21.4340650549
"855",15.1654066402,0.4136309121,20.3458254329
"856",15.1691859913,0.3136295953,19.3949928895
"857",15.449576169,0.0039013939,19.131156863
"858",15.4434826901,0.0047755783,18.0791630298
"859",15.4316137046,0.0049486051,16.7479855608
"860",15.4301385703,0.0049791386,15.5452940664
"861",14.1933269911,0.0130325613,14.671952987
"862",15.3038280013,0.0071951186,13.6123387501
"863",15.4488547832,0.003985313,12.5552718848
"864",15.510744645,0.0035472344,12.1851059363
"865",15.7178023025,0.0035093058,11.2424055926
"866",15.5851764022,0.0034973736,11.5005952042
"867",15.4477908384,0.004362416,10.6505928943
"868",15.5777230861,0.0035125071,9.9020432062
"869",15.4427455576,0.0035280441,9.4363280984
"870",15.4439987382,0.0035392509,8.8782233809
"871",15.5845613536,0.0035329158,9.5872785183
"872",15.4408134257,0.0035503427,8.9259039732
"873",15.4357781165,0.0035602408,9.3179353591
"874",15.5857062314,0.0035524515,8.9195418747
"875",15.4444508668,0.0046875345,8.7890737183
"876",15.4545681541,0.0039794694,8.6031870255
"877",15.7287441351,0.0035140602,9.3609982355
"878",15.5969192952,0.0035179298,9.4733219505
"879",15.6080766206,0.004685889,9.4830123927
"880",15.6826678649,0.0074865575,8.9847414271
"881",15.6022627173,0.0049217523,8.8363875299
"882",15.7935652207,0.0049192283,9.2003081511
"883",15.8967131123,0.0049257513,9.4283689171
"884",15.5950487269,0.004915672,9.8588669909
"885",15.7611236533,0.004932562,13.1294542315
"886",15.6128102855,0.0049310057,13.2900546231
"887",15.5982379382,0.0039191494,11.2075905798
"888",15.6468260113,0.0993904397,11.7227548859
"889",15.1849508017,0.512260757,13.8727816939
"890",15.1879570956,0.5436291062,15.4529004376
"891",15.1880561901,0.6538848154,14.8658695752
"892",15.1891516066,0.5195622404,15.0272237545
"893",15.1939784286,0.6601291896,16.3329918007
"894",15.1937877004,0.5460281978,15.9064999539
"895",15.1929603142,0.9176799076,15.897371943
"896",15.1841912266,0.8399141199,17.1548587118
"897",15.1816416501,0.6357336549,16.2229593664
"898",15.1740570043,0.5622949575,18.1451976232
"899",15.1870783,0.7779725426,17.5609664116
"900",15.1922380204,1.5588566158,17.2267841118
"901",15.1980667596,1.2609031755,16.2929207423
"902",15.1921336921,1.5383342766,16.703707033
"903",15.1908442206,1.2505599223,14.3142470796
"904",15.2014933405,1.5316323428,14.525001115
"905",15.1978386721,1.2729723804,12.9309339481
"906",15.2034133188,1.5093648495,16.6097418162
"907",15.2281512166,1.3515568777,16.9709732286
"908",15.2354644239,1.6880299291,14.7700647413
"909",15.2565926744,1.3650272622,15.9982240298
"910",15.2617791133,1.7273714717,16.1191439349
"911",15.3903802716,1.6363020607,14.9980201363
"912",15.386575463,1.7309195464,14.4866877859
"913",15.4532997582,1.6372968355,16.4650726055
"914",15.5064754782,1.6684561864,16.8279513918
"915",15.3423191823,1.3372496531,17.3240671081
"916",15.3489567932,1.3838527258,16.252743685
"917",15.3551615159,1.3754553291,14.8453010113
"918",15.3875019905,1.332134526,16.7151615088
"919",15.3658410574,1.4142327507,15.7615248878
"920",15.3272331793,1.3216082366,14.6438537537
"921",15.2926196701,1.5804899763,15.0748829158
"922",15.2844920356,1.5899654273,15.9721385629
"923",15.2523189476,1.7676115608,15.0626762478
"924",15.2140427164,1.5972058608,14.8814429366
"925",15.1983762286,1.7537497684,15.1304931117
"926",15.1971103784,1.5427914729,14.7432390159
"927",15.191993266,1.8144072813,13.8752884689
"928",15.1847076248,1.6695896076,13.8365015891
"929",15.1871085644,2.0061752091,16.9078243169
"930",15.1855189397,1.5299872668,18.2574967488
"931",15.1898470765,1.8206180151,19.6755247398
"932",15.1865428117,1.5514075398,20.0416240403
"933",15.190152276,1.8399085438,20.6673613102
"934",15.1920635506,1.6979605912,22.0809841892
"935",15.1930399564,1.8669224186,23.5895992781
"936",15.1871662543,1.765535709,25.7456183345
"937",15.1855479749,1.8482773671,27.9992510106
"938",15.1884646146,1.7578422189,27.3819366543
"939",15.1844141472,1.7536656681,26.7408988479
"940",15.178225381,1.7604309935,27.4910240583
"941",15.183467217,1.6029330028,25.4396720808
"942",15.1865115256,1.5722514865,27.0936178819
"943",15.1861455363,1.4681217181,26.6016947527
"944",15.1924197782,1.2624552204,25.1013399624
"945",15.1988849096,1.2703647604,24.9077624291
"946",15.1964239345,0.6503703122,23.882846545
"947",15.1905336219,0.2148422528,23.9625916653
"948",15.1957694524,0.2270935932,21.46106607
"949",15.1893671146,0.213690664,21.8280657888
"950",15.19175793,0.2137490706,22.0414144457
"951",15.1898128925,0.1167457578,20.2754017177
"952",15.1144876816,0.0919855728,19.5825319727
"953",15.1572519634,0.0039407219,19.7564519459
"954",15.1594892036,0.0047031234,17.3796247642
"955",15.1562636962,0.0049550391,17.2060938304
"956",15.1439684655,0.0049321752,17.6018527931
"957",13.8840255815,0.0130361687,17.0239832881
"958",14.9630987743,0.0071219513,15.0112009349
"959",15.2900108086,0.0040322463,14.1995542902
"960",15.1712654812,0.0035726952,12.9648753248
"961",15.3023590765,0.0035458621,11.6928618296
"962",15.364467498,0.0035344251,11.6811922473
"963",15.2444140799,0.0035346951,10.3368290982
"964",15.1438458042,0.0035416555,9.7264076331
"965",15.1416316286,0.0035358009,9.6624393346
"966",15.2958147578,0.003542772,9.6421835481
"967",15.1418106637,0.0039033038,8.8440299382
"968",15.140184028,0.0035453951,8.6866119177
"969",15.2905456269,0.0035618759,8.9862604595
