"","V1","V2","V3","V4","V5","V6"
"212",-6.1782891022,0,0,-1.95399252334028e-14,-1.95399252334028e-14,-1.95399252334028e-14
"213",-5.3579362919,0,-9.76996261670138e-15,-9.76996261670138e-15,5.06261699229071e-14,-9.76996261670138e-15
"214",-5.3226030298,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14
"215",-4.5259843048,-9.76996261670138e-15,1.06581410364015e-14,-1.95399252334028e-14,-1.95399252334028e-14,-1.95399252334028e-14
"216",-4.415015755,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14,1.06581410364015e-14
"217",-3.5602271465,1.02140518265514e-14,1.02140518265514e-14,-1.99840144432528e-14,-1.99840144432528e-14,-1.99840144432528e-14
"218",-3.9517354879,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15
"219",-0.512330858399999,-7.99360577730113e-15,-7.99360577730113e-15,-7.99360577730113e-15,-7.99360577730113e-15,-7.99360577730113e-15
"220",-2.6190271673,0,0,-1.99840144432528e-14,2.97539770599542e-14,-1.99840144432528e-14
"221",-2.8668980571,0,0,0,0,0
"222",-2.1125781326,-9.76996261670138e-15,-9.76996261670138e-15,-9.76996261670138e-15,-9.76996261670138e-15,-9.76996261670138e-15
"223",-0.0756635540000001,-1.24067423001861e-14,-1.24067423001861e-14,1.60010893424101e-14,1.60010893424101e-14,1.60010893424101e-14
"224",-0.7163605125,-1.0991207943789e-14,-1.0991207943789e-14,-1.0991207943789e-14,4.59632332194815e-14,-1.0991207943789e-14
"225",1.02140518265514e-14,1.02140518265514e-14,1.02140518265514e-14,-1.99840144432528e-14,4.04121180963557e-14,-1.99840144432528e-14
"226",0,-9.99200722162641e-15,-9.99200722162641e-15,-9.99200722162641e-15,-9.99200722162641e-15,-9.99200722162641e-15
"227",0,0,0,3.01980662698043e-14,-2.97539770599542e-14,3.01980662698043e-14
"228",0,0,0,-3.01980662698043e-14,-3.01980662698043e-14,-3.01980662698043e-14
"229",0,8.88178419700125e-15,8.88178419700125e-15,8.88178419700125e-15,8.88178419700125e-15,8.88178419700125e-15
"230",0,0,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15,9.76996261670138e-15
"231",0,0,1.02140518265514e-14,1.02140518265514e-14,1.02140518265514e-14,1.02140518265514e-14
"232",0,0,0,0,0,0
"233",0,0,0,-2.97539770599542e-14,3.01980662698043e-14,-2.97539770599542e-14
"234",0,0,0,0,0,0
"235",0,0,0,3.01980662698043e-14,-3.01980662698043e-14,-3.01980662698043e-14
"236",0,0,0,-3.01980662698043e-14,2.97539770599542e-14,-3.01980662698043e-14
"237",0,0,0,0,0,0
"238",0,0,0,-9.76996261670138e-15,-9.76996261670138e-15,-9.76996261670138e-15
"239",0,-9.76996261670138e-15,-9.76996261670138e-15,1.95399252334028e-14,-3.99680288865056e-14,1.95399252334028e-14
"240",0,0,0,0,0,0
"241",0,0,0,-2.97539770599542e-14,-2.97539770599542e-14,-2.97539770599542e-14
"242",0,0,0,2.93098878501041e-14,-3.01980662698043e-14,2.93098878501041e-14
"243",0,0,0,0,5.99520433297585e-14,0
"244",0,-9.76996261670138e-15,-9.76996261670138e-15,-1.95399252334028e-14,-1.95399252334028e-14,-1.95399252334028e-14
"245",0,0,0,-1.95399252334028e-14,3.99680288865056e-14,-1.95399252334028e-14
"246",0,0,0,1.99840144432528e-14,1.99840144432528e-14,1.99840144432528e-14
"247",1.86294836880001,0,0,1.02140518265514e-14,1.02140518265514e-14,1.02140518265514e-14
