"","V1","V2","V3","V4","V5","V6"
"259",0.640214636537994,0.920286867457361,0.920286867457361,1,1,1
"260",0.664504017294105,0.664504017294105,0.664504017294105,1,1,1
"261",0.595568802678625,0.595568802678625,0.595568802678625,1,0.999999999999996,1
"262",0.625409718200244,0.625409718200244,0.625409718200244,1,0.999999999999998,1
"263",0.603074517159944,0.603074517159944,0.603074517159944,1,1,1
"264",0.567688590916851,0.567688590916851,0.567688590916851,1,1,1
"265",0.581113935662319,0.581113935662319,0.581113935662319,1,1,1
"266",0.599835069506983,0.599835069506983,0.599835069506983,1,1,1
"267",0.569695167129965,0.569695167129965,0.569695167129965,1,1,1
"268",0.542537988571076,0.542537988571076,0.542537988571076,1,1,1
"269",0.523616867200502,0.523616867200502,0.523616867200502,1,1,1
"270",0.552007259422687,0.552007259422687,0.552007259422687,1,1,1
"271",0.613083872617242,0.613083872617242,0.613083872617242,1,1,1
"272",0.672153681123416,0.672153681123416,0.672153681123416,1,0.999999999999999,1
"273",0.666973354790976,0.666973354790976,0.666973354790976,1,1,1
"274",0.690141570400288,0.690141570400288,0.690141570400288,1,1,1
"275",0.738693919695387,0.738693919695387,0.738693919695387,1,0.999999999999998,1
"276",0.780470105584676,0.780470105584676,0.780470105584676,0.80219197584532,1,1
"277",0.812521887765156,0.812521887765156,0.812521887765156,0.812521887765156,1,1
"278",0.761412561827008,0.761412561827008,0.761412561827008,0.761412561827008,1,1
"279",0.815717712943388,0.815717712943388,0.815717712943388,0.815717712943388,1,1
"280",0.835845005986124,0.835845005986124,0.835845005986124,0.835845005986124,0.999999999999998,1
"281",0.865524687932544,0.865524687932544,0.865524687932544,0.865524687932544,0.999999999999998,1
"282",0.936240153360625,0.936240153360625,0.936240153360625,0.936240153360625,1,1
"283",0.925466966934196,0.925466966934196,0.925466966934196,0.925466966934196,1,1
"284",0.918354956633706,0.918354956633706,0.918354956633706,0.918354956633706,0.999999999999999,0.999999999999999
"285",0.906515035132824,0.906515035132824,0.906515035132824,0.906515035132824,0.999999999999999,1
"286",1,1,1,1,1,1
"287",1,1,1,1,1,1
"288",1,1,1,1,1,1
"289",1,1,1,1,1,0.999999999999999
"290",1,1,1,1,0.999999999999996,1
"291",1,1,1,1,1,1
"292",1,1,1,0.999999999999999,1,0.999999999999999
"293",1,1,1,1,1,1
"294",1,1,1,1,0.999999999999995,1
"295",1,1,1,1,0.999999999999995,1
"296",1,1,1,1,1,1
"297",1,1,1,1,0.999999999999995,1
"298",1,1,0.999999999999999,0.999999999999999,0.999999999999998,0.999999999999999
"299",1,1,1,1,0.999999999999999,1
"300",0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,1,0.999999999999999
"301",1,1,1,1,0.999999999999993,1
"302",1,1,1,0.999999999999999,1,0.999999999999999
"303",1,1,1,0.999999999999999,1.00000000000001,0.999999999999999
"304",1.15610846829287,1,1,1,1,1
"305",1.55783345903551,0.999999999999999,0.999999999999999,1,0.999999999999995,1
"306",1.67922788038078,1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"307",1.67123834623454,1,0.999999999999999,0.999999999999999,1.00000000000001,0.999999999999999
"308",1.69932417170882,1,1,1,1,1
"309",1.61922944073593,0.999999999999999,1,1,0.999999999999995,1
"310",1.59485304920665,1,1,1,0.999999999999997,1
"311",1.41413489272831,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999996,0.999999999999999
"312",1.47221673171871,1,1,1,1,1
"313",1.32640652683312,1,1,1,1,1
"314",1.25054703775453,1,1,1,0.999999999999998,1
"315",1.12926146484939,1,1,1,1,1
"316",1.22987167950265,1,1,1,1,1
"317",1.162467049558,1,1,1,0.999999999999995,1
"318",1.05035132072233,1,1,1,0.999999999999997,1
"319",1.00691508768952,1,1,1,1,0.999999999999999
"320",1.00144399095249,1,1,1,1,1
"321",1,1,1,1,1,1
"322",1,1,1,1,1,1
"323",1,0.999999999999999,0.999999999999999,0.999999999999999,1,0.999999999999999
"324",1,1,1,1,0.999999999999997,1
"325",1,0.999999999999999,0.999999999999999,0.999999999999999,1,0.999999999999999
"326",1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"327",1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"328",1,1,1,1,1,1
"329",1,1,1,1,0.999999999999998,1
"330",1,1,1,1,1,1
"331",1,1,1,1,1,1
"332",1,1,1,1,0.999999999999997,1
"333",1,1,1,1,1,1
"334",1,1,1,1,1,1
"335",1,1,1,1,1,1
"336",1,1,1,1,1,1
"337",1,1,1,1,1,1
"338",1,1,1,1,0.999999999999999,1
"339",1,1,1,1,0.999999999999999,1
"340",1,1,1,1,1,1
"341",1,1,1,0.999999999999999,1,0.999999999999999
"342",1,1,1,1,1,1
"343",1,1,1,0.999999999999999,0.999999999999997,0.999999999999999
"344",1,1,1,0.999999999999999,0.999999999999999,0.999999999999999
"345",1,1,1,1,1,1
"346",1,1,1,1,0.999999999999998,1
"347",1,1,1,1,1,1
"348",1,1,1,1,1,0.999999999999999
"349",1,1,1,1,1,0.999999999999999
"350",1,1,1,1,0.999999999999998,1
"351",0.991220280429093,1,1,1,1,1
"352",0.786047733305536,1,1,1,1,1
"353",0.819738642960213,1,1,1,1,1
"354",0.794199202937541,1,1,1,1,1
"355",0.765325432964514,1,1,1,0.999999999999998,1
"356",0.684334488459868,1,1,1,0.999999999999998,1
