"","V1"
"1443",0.6703016116273
"1444",0.672270094054686
"1445",0.642067513315405
"1446",0.648194342776236
"1447",0.651747095578353
"1448",0.636592974472359
"1449",0.604959996964699
"1450",0.629711829249246
"1451",0.655412967199414
"1452",0.588704591110594
"1453",0.621371241391586
"1454",0.605114228485159
"1455",0.596263101155959
"1456",0.597594192673438
"1457",0.604201765948528
"1458",0.612474524816894
"1459",0.621109640777758
"1460",0.619566860264556
"1461",0.723462445610684
"1462",0.764970171271695
"1463",0.756232825491891
"1464",0.715351024035825
"1465",0.861062733472806
"1466",0.870596811969828
"1467",0.994327164100558
"1468",1
"1469",1
"1470",1
"1471",1
"1472",1
"1473",1
"1474",1
"1475",1
"1476",1
"1477",1
"1478",1
"1479",1
"1480",1
"1481",0.998244695004678
"1482",1
"1483",1
"1484",1
"1485",1
"1486",1
"1487",1
"1488",1
"1489",1
"1490",1
"1491",1
"1492",1
"1493",1
"1494",1
"1495",1
"1496",0.987510943694722
"1497",1
"1498",1
"1499",1
"1500",1
"1501",1
"1502",1
"1503",1
"1504",1
"1505",1
"1506",1
"1507",1
"1508",1
"1509",1
"1510",1
"1511",1
"1512",1
"1513",1
"1514",1
"1515",1
"1516",1
"1517",1
"1518",1
"1519",1
"1520",1
"1521",1
"1522",1
"1523",1
"1524",1
"1525",1
"1526",1
"1527",1
"1528",1
"1529",1
"1530",1
"1531",1
"1532",1
"1533",1
"1534",0.985351424281389
"1535",0.878186046493541
"1536",0.782854056109489
"1537",0.771702603450767
"1538",0.716087033835815
"1539",0.682449983273599
"1540",0.687509366329829
"1541",0.674345932025435
"1542",0.640494322664593
"1543",0.619139161618652
"1544",0.624583227489019
"1545",0.623053618888902
"1546",0.590196795860445
"1547",0.570568906484485
"1548",0.657247960516563
"1549",0.614734775091319
"1550",0.606594215125007
"1551",0.605113656876038
"1552",0.675428814860834
"1553",0.592742183443019
"1554",0.624433935061301
"1555",0.640426798260423
"1556",0.652972267458733
"1557",0.735246126739847
"1558",0.65371098178774
"1559",0.687701810999118
"1560",0.717336399590768
"1561",0.866402166128111
"1562",0.996068448228989
"1563",1
"1564",1
"1565",1
"1566",1
"1567",1
"1568",1
"1569",1
"1570",1
"1571",1
"1572",1
"1573",1
"1574",1
"1575",1
"1576",1
"1577",1
"1578",1
"1579",1
"1580",1
"1581",1
"1582",1
"1583",1
"1584",1
"1585",1
"1586",1
"1587",1
"1588",1
"1589",1
"1590",1
"1591",1
"1592",1
"1593",1
"1594",0.994529992920626
"1595",1
"1596",1
"1597",1
"1598",1
"1599",1
"1600",1
"1601",1
"1602",1
"1603",1
"1604",1
"1605",1
